https://www.transport.act.gov.au/__data/assets/file/0006/1249692/AllStops.csv
#
#
#
Stop	Description	Latitude	Longitude	Street
4147	Charnwood Shops Tillyard Dr	-35.20577949	149.035107	TILLYARD DR
4148	Tillyard Dr opp Charnwood Shops	-35.20597882	149.0352087	TILLYARD DR
4149	Tillyard Dr after Geeves Ct	-35.20462064	149.0381843	TILLYARD DR
4150	Tillyard Dr after Blackwell Cct	-35.20481703	149.0382463	TILLYARD DR
4151	Tillyard Dr after McDougall St	-35.20223378	149.0416394	TILLYARD DR
4152	Tillyard Dr after Crawford Cr	-35.20237161	149.0415923	TILLYARD DR
4153	Tillyard Dr after Sadleir Pl	-35.20046031	149.0430392	TILLYARD DR
4154	Tillyard Dr after Spalding St	-35.20039766	149.0432793	TILLYARD DR
4155	Spalding St before Flierl Pl	-35.19929179	149.0466772	SPALDING ST
4156	Spalding St before Crawford Cr	-35.19937272	149.0469022	SPALDING ST
4157	Spalding St after Schwartz Pl	-35.20136541	149.049653	SPALDING ST
4158	Spalding St opp Schwarz Pl	-35.20126208	149.0495263	SPALDING ST
4159	Spalding St before Kingsford Smith Dr	-35.20327214	149.0502907	SPALDING ST
4160	Spalding St after Kingsford Smith Dr	-35.20342454	149.050288	SPALDING ST
4161	Alfred Hill Dr opp Henslowe Pl	-35.20661571	149.0521081	ALFRED HILL DR
4162	Alfred Hill Dr after Henslowe Pl	-35.20670994	149.0519743	ALFRED HILL DR
4163	Alfred Hill Dr after Bishop Pl	-35.20665774	149.0544663	ALFRED HILL DR
4164	Alfred Hill Dr before Henslowe Pl	-35.20676477	149.0543218	ALFRED HILL DR
4165	Alfred Hill Dr opp Mount Rogers PS	-35.20841098	149.0572917	ALFRED HILL DR
4166	Mount Rogers PS Alfred Hill Dr	-35.20849018	149.0569279	ALFRED HILL DR
4167	Alfred Hill Dr after 1st Crossley Cl	-35.20684091	149.0588074	ALFRED HILL DR
4168	Alfred Hill Dr after Levey Pl	-35.20629603	149.0590935	ALFRED HILL DR
4171	Moynihan St after 1st Deffell St	-35.21454603	149.0617802	MOYNIHAN ST
4172	Moynihan St after Fitzhardinge Cr	-35.21501078	149.0634452	MOYNIHAN ST
4173	Moynihan St before 2nd Ligertwood St	-35.21485334	149.0645891	MOYNIHAN ST
4174	Moynihan St before Callaghan St	-35.21492488	149.0656796	MOYNIHAN ST
4175	Moynihan St before 2nd Alderman St	-35.21424992	149.0672476	MOYNIHAN ST
4176	Moynihan St after De Lissa St	-35.21426301	149.067695	MOYNIHAN ST
4177	Moynihan St before Norton St	-35.21435742	149.0700823	MOYNIHAN ST
4178	Moynihan St after William Webb Dr	-35.2147887	149.0705359	MOYNIHAN ST
4179	William Webb Dr opp Callaghan St	-35.21638911	149.0699427	WILLIAM WEBB DR
4180	William Webb Dr before Callaghan St	-35.21656739	149.0695342	WILLIAM WEBB DR
4181	169 William Webb Dr	-35.21988191	149.0698699	WILLIAM WEBB DR
4182	William Webb Dr before Croke Pl	-35.21997407	149.0698053	WILLIAM WEBB DR
4188	Haydon Dr after College St	-35.24136017	149.0900701	HAYDON DR
4189	Southern Cross Dr after Ross Smith Cr	-35.2289796	149.040702	SOUTHERN CROSS DR
4190	Southern Cross Dr after Kingsford Smith Dr	-35.22865666	149.0405533	SOUTHERN CROSS DR
4191	Kingsford Smith Dr after Southern Cross Dr	-35.22577267	149.0363281	KINGSFORD SMITH DR
4192	Kingsford Smith Dr before Southern Cross Dr	-35.22632053	149.0361825	KINGSFORD SMITH DR
4193	Kingsford Smith Dr opp St Francis Xavier College	-35.22426585	149.0379571	KINGSFORD SMITH DR
4194	St Francis Xavier College Kingsford Smith Dr	-35.22354179	149.0390893	KINGSFORD SMITH DR
4195	Kingsford Smith Dr opp Krefft St	-35.21961305	149.0413309	KINGSFORD SMITH DR
4196	Kingsford Smith Dr after Ginninderra Dr	-35.21906482	149.0422455	KINGSFORD SMITH DR
4197	Companion Cr after Kingsford Smith Dr	-35.21321718	149.0452582	COMPANION CR
4198	Companion Cr after Dolling Cr	-35.21311108	149.0452951	COMPANION CR
4199	Companion Cr after 2nd Vickers Cr	-35.21134859	149.0427881	COMPANION CR
4200	Companion Cr opp 1st Vickers Cr	-35.21198068	149.0434213	COMPANION CR
4201	Companion Cr before Noble Pl	-35.20844012	149.0421572	COMPANION CR
4202	Companion Cr after 2nd Nulsen Cct	-35.2082799	149.0421423	COMPANION CR
4203	Companion Cr at Homann Pl	-35.20881152	149.0393249	COMPANION CR
4204	Companion Cr at Dobinson Pl	-35.20930308	149.0384552	COMPANION CR
4205	Lhotsky St opp Charnwood Shops	-35.20586737	149.0330431	LHOTSKY ST
4206	Charnwood Shops Lhotsky St	-35.20548797	149.0324977	LHOTSKY ST
4207	Lhotsky St after Florey Dr	-35.20302258	149.0276441	LHOTSKY ST
4208	Lhotsky St after Cartwright St	-35.2031684	149.0278729	LHOTSKY ST
4209	Lhotsky St before Sport Way	-35.20101759	149.0271604	LHOTSKY ST
4210	Lhotsky St before Cartwright St	-35.20127408	149.0272942	LHOTSKY ST
4211	Lhotsky St before Napthali Cl	-35.19912536	149.0307597	LHOTSKY ST
4212	Lhotsky St at Donnison Pl	-35.19931355	149.0306117	LHOTSKY ST
4213	Lhotsky St before 2nd Townson Cr	-35.19701976	149.0338528	LHOTSKY ST
4214	Lhotsky St before 2nd Bettington Cct	-35.19726054	149.0336336	LHOTSKY ST
4215	Lhotsky St after 2nd Townson Cr	-35.19577658	149.0352462	LHOTSKY ST
4216	Lhotsky St after Sly Pl	-35.19603449	149.0352416	LHOTSKY ST
4217	Kerrigan St after Winder Pl	-35.19382885	149.0346825	KERRIGAN ST
4218	Kerrigan St opp Winder Pl	-35.19373462	149.0350327	KERRIGAN ST
4219	Shakespeare Cr after Kerrigan St	-35.19318763	149.0329797	SHAKESPEARE CR
4220	Shakespeare Cr after Pettifer Pl	-35.19322365	149.0330893	SHAKESPEARE CR
4221	Fraser West Terminus Shakespeare Cr	-35.19057865	149.0360357	SHAKESPEARE CR
4223	Shakespeare Cr before 2nd Dunbar St	-35.18908278	149.0387284	SHAKESPEARE CR
4224	Shakespeare Cr opp 1st Dunbar St	-35.18897086	149.0388431	SHAKESPEARE CR
4225	Shakespeare Cr opp 41	-35.1895082	149.0416766	SHAKESPEARE CR
4226	41 Shakespeare Cr	-35.18953191	149.0415531	SHAKESPEARE CR
4227	Shakespeare Cr opp 25	-35.19155877	149.0405232	SHAKESPEARE CR
4228	Shakespeare Cr after Filshie Cl	-35.19159217	149.0403604	SHAKESPEARE CR
4229	Kerrigan St after Shakespeare Cr	-35.19369239	149.0402724	KERRIGAN ST
4230	Kerrigan St after Crowley Ct	-35.19377244	149.0401228	KERRIGAN ST
4231	Tillyard Dr after Kerrigan St	-35.19318084	149.0422737	TILLYARD DR
4232	Tillyard Dr after 2nd Daley Cr	-35.19322273	149.0424088	TILLYARD DR
4233	Daley Cr opp Fraser Shops	-35.19267756	149.0441567	DALEY CR
4234	Fraser Shops Daley Cr	-35.19271077	149.0440048	DALEY CR
4235	Daley Cr opp 1st Bingley Cr	-35.19347055	149.0467914	DALEY CR
4236	Daley Cr after 2nd Bingley Cr	-35.19367338	149.0465252	DALEY CR
4237	Bingley Cr after 2nd Rochford St	-35.19048203	149.0504129	BINGLEY CR
4238	Bingley Cr after 2nd Foskett St	-35.19051217	149.0501765	BINGLEY CR
4239	Bingley Cr at Vercoe Pl	-35.19044213	149.0527137	BINGLEY CR
4240	Bingley Cr opp Crease Pl	-35.1905347	149.0530499	BINGLEY CR
4241	Bingley Cr at 1st Brophy St	-35.19104764	149.0557072	BINGLEY CR
4242	Bingley Cr at Nish Pl	-35.19098872	149.0554608	BINGLEY CR
4249	Kingsford Smith Dr after Alpen St	-35.20348685	149.058938	KINGSFORD SMITH DR
4250	Kingsford Smith Dr after Le Gallienne St	-35.20300786	149.0575233	KINGSFORD SMITH DR
4251	Kingsford Smith Dr before Le Gallienne St	-35.2029134	149.0561326	KINGSFORD SMITH DR
4252	Kingsford Smith Dr after 1st Bainton Cr	-35.2027508	149.0551433	KINGSFORD SMITH DR
4253	Kingsford Smith Dr before Carandini St	-35.2032613	149.0522598	KINGSFORD SMITH DR
4254	Kingsford Smith Dr after Spalding St	-35.20348457	149.0514801	KINGSFORD SMITH DR
4255	Kingsford Smith Dr after Alfred Hill Dr	-35.20661954	149.0489558	KINGSFORD SMITH DR
4256	Kingsford Smith Dr after Pattinson Cr	-35.20632088	149.048811	KINGSFORD SMITH DR
4257	Melba Shops Kingsford Smith Dr	-35.20869968	149.047657	KINGSFORD SMITH DR
4258	Kingsford Smith Dr opp Melba Shops	-35.20819155	149.0473718	KINGSFORD SMITH DR
4259	Verbrugghen St after 1st Grainger Cct	-35.21150554	149.0502463	VERBRUGGHEN ST
4260	Verbrugghen St after Conley Dr	-35.21131518	149.0500416	VERBRUGGHEN ST
4261	Verbrugghen St opp Melba HS	-35.21320399	149.0511513	VERBRUGGHEN ST
4262	Melba HS Verbrugghen St	-35.21317659	149.0509595	VERBRUGGHEN ST
4263	67 Verbrugghen St	-35.21349292	149.0543673	VERBRUGGHEN ST
4264	Verbrugghen St before Brownlee Pl	-35.21357608	149.0541947	VERBRUGGHEN ST
4265	Copland College Verbrugghen St	-35.2129667	149.0587018	VERBRUGGHEN ST
4266	Verbrugghen St opp Copland College	-35.21285402	149.0583299	VERBRUGGHEN ST
4269	Coulter Dr before Lachlan St	-35.2467188	149.0562417	COULTER DR
4270	Coulter Dr before Belconnen Way	-35.24565091	149.0561653	COULTER DR
4271	Coulter Dr after Lachlan St	-35.24932014	149.0557359	COULTER DR
4272	Coulter Dr opp Lachlan St	-35.24928972	149.0556165	COULTER DR
4273	Coulter Dr opp Schumack St	-35.25264488	149.0547297	COULTER DR
4274	Coulter Dr after Schumack St	-35.2527347	149.0545902	COULTER DR
4275	Coulter Dr opp Shumack St	-35.25507847	149.0541218	COULTER DR
4276	Coulter Dr before Shumack St	-35.25524589	149.0539777	COULTER DR
4288	Belconnen HS Murranji St	-35.24715737	149.0404037	MURRANJI ST
4291	Murranji St opp Hawker College	-35.24643779	149.0322733	MURRANJI ST
4292	Hawker College Murranji St	-35.24633603	149.0323202	MURRANJI ST
4293	Murranji St opp Delamere St	-35.24349172	149.0320536	MURRANJI ST
4294	Murranji St after Delamere St	-35.24377038	149.0319946	MURRANJI ST
4295	Belconnen Way after Mackinolty St	-35.24077548	149.0346803	BELCONNEN WAY
4296	Belconnen Way before Murranji St	-35.24107192	149.0357613	BELCONNEN WAY
4297	Kingsford Smith Dr after Findlay St	-35.23627505	149.032646	KINGSFORD SMITH DR
4298	Kingsford Smith Dr opp Findlay St	-35.23674721	149.0326061	KINGSFORD SMITH DR
4301	Findlay St after Kinsella St	-35.23417627	149.0284051	FINDLAY ST
4302	Findlay St after Cantor Cr	-35.23388013	149.0282703	FINDLAY ST
4303	Fullagar Cr after Davidson St	-35.23326813	149.0252488	FULLAGAR CR
4304	Fullagar Cr opp Cussen St	-35.23299529	149.0242597	FULLAGAR CR
4305	Cussen St before Davidson St	-35.23347345	149.0224059	CUSSEN ST
4306	Cussen St before Bundey St	-35.23337977	149.0224014	CUSSEN ST
4307	Drake Brockman Dr opp Cussen St	-35.23308705	149.0195241	DRAKE BROCKMAN DR
4308	Drake Brockman Dr before Cussen St	-35.23303502	149.0196712	DRAKE BROCKMAN DR
4310	Starke St before Beaurepaire Cr	-35.22710313	149.0172322	STARKE ST
4311	Beaurepaire Cr after Starke St	-35.22688612	149.0160271	BEAUREPAIRE CR
4312	Beaurepaire Cr before Starke St	-35.22677364	149.0160144	BEAUREPAIRE CR
4313	Beaurepaire Cr before Trickett St	-35.22670656	149.0132749	BEAUREPAIRE CR
4314	Beaurepaire Cr after Rice Pl	-35.22659113	149.0134939	BEAUREPAIRE CR
4315	Beaurepaire Cr opp Holt Shops	-35.22513389	149.0109145	BEAUREPAIRE CR
4316	Holt Shops Beaurepaire Cr	-35.22497961	149.0110843	BEAUREPAIRE CR
4320	Kingsford Smith School Hardwick Cr	-35.22724698	149.0231412	HARDWICK CR
4321	Spofforth St opp Messenger St	-35.22225997	149.0059635	SPOFFORTH ST
4322	Spofforth St before Messenger St	-35.22243581	149.0060151	SPOFFORTH ST
4323	Spofforth St before Southern Cross Dr	-35.22037577	149.0069432	SPOFFORTH ST
4324	Spofforth St after Southern Cross Dr	-35.22024033	149.007119	SPOFFORTH ST
4325	Southern Cross Dr opp Spofforth St	-35.21807537	149.0083389	SOUTHERN CROSS DR
4326	Southern Cross Dr before Spofforth St	-35.21824475	149.0086166	SOUTHERN CROSS DR
4327	Southern Cross Dr after O'Reilly St	-35.2186847	149.0116013	SOUTHERN CROSS DR
4328	Southern Cross Dr opp O'Reilly St	-35.21877716	149.011408	SOUTHERN CROSS DR
4329	Southern Cross Dr before 1st Starke St	-35.21938572	149.0160656	SOUTHERN CROSS DR
4330	Southern Cross Dr after 2nd Starke St	-35.2195349	149.0163099	SOUTHERN CROSS DR
4331	YMCA Starke St	-35.2214508	149.0172736	STARKE ST
4332	Starke St opp YMCA	-35.22170763	149.0170635	STARKE ST
4333	Kippax Interchange	-35.22243006	149.0194775	HARDWICK CR
4334	Kippax Terminus	-35.22248213	149.0193283	HARDWICK CR
4339	Fullagar Cr after Northmore Cr	-35.22820225	149.0284925	FULLAGAR CR
4340	Fullagar Cr opp Northmore Cr	-35.22821459	149.0283478	FULLAGAR CR
4341	Fullagar Cr opp Higgins Shops	-35.23135779	149.02778	FULLAGAR CR
4342	Higgins Shops Fullagar Cr	-35.23131183	149.0276174	FULLAGAR CR
4343	Castieau St after Dethridge St	-35.23022302	149.0308293	CASTIEAU ST
4344	Castieau St after Hodges St	-35.23032693	149.0311373	CASTIEAU ST
4345	Castieau St after Northmore Cr	-35.22984569	149.0335425	CASTIEAU ST
4346	Castieau St after Kingsford Smith Dr	-35.22996676	149.0334192	CASTIEAU ST
4347	Wirraway Cr after Kingsford Smith Dr	-35.23091095	149.0353315	WIRRAWAY CR
4348	Wirraway Cr after Ulm St	-35.23101448	149.0352868	WIRRAWAY CR
4349	Southern Cross Early Childhood School Wirraway Cr	-35.23196473	149.0371587	WIRRAWAY CR
4350	Wirraway Cr opp Southern Cross Early Childhood Sch	-35.23192561	149.0369654	WIRRAWAY CR
4351	Ross Smith Cr opp Scullin Shops	-35.23319725	149.0392903	ROSS SMITH CR
4352	Scullin Shops Ross Smith Cr	-35.23335934	149.039301	ROSS SMITH CR
4357	Southern Cross Dr after Kingsford Smith Dr	-35.22677073	149.0328384	SOUTHERN CROSS DR
4358	Southern Cross Dr after O'Loghlen St	-35.22657344	149.0330444	SOUTHERN CROSS DR
4359	Southern Cross Dr before 1st Starke St	-35.22505287	149.0313091	SOUTHERN CROSS DR
4360	192 Southern Cross Dr	-35.22297909	149.0302521	SOUTHERN CROSS DR
4361	Starke St opp Cranleigh School	-35.22546495	149.029155	STARKE ST
4362	Cranleigh School Starke St	-35.22591807	149.0283687	STARKE ST
4363	Starke St opp Hardwick Cr	-35.22800386	149.0244587	STARKE ST
4364	Starke St after Hardwick Cr	-35.22786047	149.0246232	STARKE ST
4365	Hardwick Cr before Powell St	-35.22532166	149.0218816	HARDWICK CR
4366	Hardwick Cr after Flack St	-35.22531703	149.0220507	HARDWICK CR
4367	O'Reilly St before Osburn Dr	-35.21652951	149.0107121	O'REILLY ST
4368	Osburn Dr opp O'Reilly St	-35.21574435	149.0107081	OSBURN DR
4369	Osburn Dr before Lipscomb Pl	-35.21364782	149.0090548	OSBURN DR
4370	Osburn Dr before Hirschfeld Cr	-35.21364918	149.0091899	OSBURN DR
4371	Osburn Dr opp Macgregor Shops	-35.21095193	149.0106492	OSBURN DR
4372	Macgregor Shops Osburn Dr	-35.21125636	149.0104491	OSBURN DR
4373	Osburn Dr after Cannan Cr	-35.20973303	149.0130379	OSBURN DR
4374	Osburn Dr after Chalmers Pl	-35.21009624	149.0122308	OSBURN DR
4375	Osburn Dr before Archdall St	-35.21087708	149.0173678	OSBURN DR
4376	Osburn Dr opp Archdall St	-35.21102357	149.0176658	OSBURN DR
4377	19 Archdall St	-35.20891544	149.0174719	ARCHDALL ST
4378	Archdall St before Beaney St	-35.20894544	149.0176188	ARCHDALL ST
4379	Archdall St opp Barrett St	-35.20583876	149.0165929	ARCHDALL ST
4380	Archdall St after Barrett St	-35.20606286	149.0166698	ARCHDALL ST
4389	Florey Dr before 2nd Herron Cr	-35.21049459	149.0266095	FLOREY DR
4390	Florey Dr opp  1st Heron Cr	-35.21104705	149.0261356	FLOREY DR
4391	Florey Dr after Dalley Cr	-35.2123978	149.0250421	FLOREY DR
4392	Florey Dr after Osburn Dr	-35.21236011	149.0248698	FLOREY DR
4393	Florey Dr opp Hayward St	-35.2139705	149.0214023	FLOREY DR
4394	Florey Dr after Hayward St	-35.21391685	149.0212142	FLOREY DR
4395	Florey Dr before Southern Cross Dr	-35.21835952	149.0193799	FLOREY DR
4396	Florey Dr after Southern Cross Dr	-35.21831792	149.0192251	FLOREY DR
4397	Southern Cross Dr before Dalley Cr	-35.22028137	149.0250018	SOUTHERN CROSS DR
4398	Southern Cross Dr after Chave St	-35.22064538	149.0251756	SOUTHERN CROSS DR
4399	Dalley Cr before 1st Solomon Cr	-35.21952795	149.0264947	DALLEY CR
4400	Dalley Cr before 2nd Gurner St	-35.21938395	149.0269646	DALLEY CR
4401	Dalley Cr opp 2nd Gurner St	-35.21930312	149.0289906	DALLEY CR
4402	Dalley Cr before 1st Gurner St	-35.21942567	149.0291013	DALLEY CR
4410	Onslow St opp Latham Shops	-35.21923667	149.0319298	ONSLOW ST
4411	Latham Shops Onslow St	-35.21913568	149.0320921	ONSLOW ST
4412	Onslow St opp Latham PS	-35.22065102	149.0340304	ONSLOW ST
4413	Latham PS Onslow St	-35.2204119	149.0338827	ONSLOW ST
4414	O'Loghlen St after 1st Chambers St	-35.22048167	149.037345	O'LOGHLEN ST
4415	O'Loghlen St after 1st Stretton Cr	-35.22029201	149.0373117	O'LOGHLEN ST
4416	O'Loghlen St before 2nd Milford St	-35.22152957	149.038717	O'LOGHLEN ST
4417	Krefft St before 1st Ennor Cr	-35.22226203	149.0427541	KREFFT ST
4418	Krefft St opp 2nd Ennor Cr	-35.22227961	149.0426205	KREFFT ST
4419	Krefft St opp Barnard Cct	-35.22471177	149.0436428	KREFFT ST
4420	Krefft St before Barnard Cct	-35.22479191	149.0435415	KREFFT ST
4421	Krefft St after 2nd Ennor Cr	-35.22584279	149.0457993	KREFFT ST
4422	Krefft St opp 1st Ennor Cr	-35.22589122	149.0453874	KREFFT ST
4423	Krefft St opp 1st Boswell Cr	-35.22539979	149.0484315	KREFFT ST
4424	Krefft St before 2nd Boswell Cr	-35.22554292	149.0484439	KREFFT ST
4425	Florey PS Krefft St	-35.22588749	149.0514123	KREFFT ST
4426	Krefft St opp Florey PS	-35.22587635	149.0512187	KREFFT ST
4427	Florey Shops Ratcliffe Cr	-35.22683902	149.0545752	RATCLIFFE CR
4428	Ratcliffe Cr opp Florey Shops	-35.22688677	149.0543644	RATCLIFFE CR
4429	Ratcliffe Cr after Connah St	-35.22781838	149.0562018	RATCLIFFE CR
4430	Ratcliffe Cr opp Connah St	-35.22769136	149.0559305	RATCLIFFE CR
4431	Ratcliffe Cr after 1st Lightfoot Cr	-35.23058062	149.0552992	RATCLIFFE CR
4432	Ratcliffe Cr before Woolnough St	-35.23029466	149.0554161	RATCLIFFE CR
4433	Ratcliffe Cr opp 2nd Challinor Cr	-35.23281006	149.0546094	RATCLIFFE CR
4434	Ratcliffe Cr before 2nd Challinor Cr	-35.2318484	149.0544884	RATCLIFFE CR
4435	Ratcliffe Cr after Southern Cross Dr	-35.23351689	149.0542349	RATCLIFFE CR
4437	Shumack St after Harcourt St	-35.25372304	149.0516521	SHUMACK ST
4438	Shumack St before 2nd Abernethy St	-35.25367298	149.0518399	SHUMACK ST
4439	Weetangera PS Shumack St	-35.25083531	149.0489505	SHUMACK ST
4440	Shumack St opp Weetangera PS	-35.25137856	149.0491851	SHUMACK ST
4441	Weetangera Shops Shumack St	-35.24926888	149.0493001	SHUMACK ST
4442	Shumack St opp Weetangera Shops	-35.24938462	149.0495987	SHUMACK ST
4443	Gillespie St before Southwell St	-35.24720253	149.0472283	GILLESPIE ST
4444	Gillespie St before 2nd Morton St	-35.24698087	149.0473282	GILLESPIE ST
4445	Gillespie St before Springvale Dr	-35.24540844	149.0448347	GILLESPIE ST
4446	Gillespie St before 1st Morton St	-35.245379	149.0450296	GILLESPIE ST
4447	Hawker Pl opp Hawker Shops	-35.24360868	149.0433071	HAWKER PL
4448	Hawker Shops Hawker Pl	-35.24370765	149.0438525	HAWKER PL
4449	Beetaloo St after Bonrook St	-35.24526163	149.040876	BEETALOO ST
4450	Beetaloo St opp Bonrook St	-35.2452397	149.0407865	BEETALOO ST
4451	Erldunda Cctbefore 2nd Woolner Cct	-35.25007539	149.0405747	ERLDUNDA CCT
4452	Erldunda Cct opp 2nd Woolner Cct	-35.24942015	149.0404044	ERLDUNDA CCT
4453	Erldunda Cct after 1st Ambalindum St	-35.25119472	149.0376003	ERLDUNDA CCT
4454	Erldunda Cct before 2nd Kulgera St	-35.2510961	149.0377286	ERLDUNDA CCT
4455	Erldunda Cct opp Hawker PS	-35.2503885	149.034027	ERLDUNDA CCT
4456	Hawker PS Erldunda Cct	-35.2507848	149.0349601	ERLDUNDA CCT
4457	Erldunda Cct before Mataranka St	-35.24821365	149.0321198	ERLDUNDA CCT
4458	Erldunda Cct after Tobermorey Pl	-35.2484568	149.0322962	ERLDUNDA CCT
4465	McGinness St after Ross Smith Cr	-35.23348534	149.0425202	MCGINNESS ST
4466	McGinness St after Keith St	-35.23342552	149.0422187	MCGINNESS ST
4467	Chewings St opp McGinness St	-35.23642869	149.0438071	CHEWINGS ST
4468	Chewings St before McGinness St	-35.23626958	149.04378	CHEWINGS ST
4469	Chewings St before Petterd St	-35.23822878	149.0420063	CHEWINGS ST
4470	Chewings St opp Petterd St	-35.2380705	149.0419298	CHEWINGS ST
4471	Petterd St after Roseby St	-35.23920495	149.0457514	PETTERD ST
4472	Petterd St after 2nd Hannaford St	-35.23928556	149.0449293	PETTERD ST
4473	Petterd St after Halford Cr	-35.23952942	149.0485265	PETTERD ST
4474	Petterd St after Herrgott St	-35.23969082	149.0484712	PETTERD ST
4475	Page Shops Petterd St	-35.24011181	149.0523552	PETTERD ST
4476	Petterd St opp Page Shops	-35.24028742	149.0523662	PETTERD ST
4477	Ogilby Cr before Burkitt St	-35.23873979	149.0547403	OGILBY CR
4478	Ogilby Cr after Kirchauff St	-35.2390714	149.0542179	OGILBY CR
4479	Cohen St Interchange Plt 3	-35.23977334	149.0604935	COHEN ST
4480	Cohen St Interchange Plt 5	-35.24011977	149.0596848	COHEN ST
4482	Lance Hill Av before 2nd Evelyn Owen Cr	-35.19930797	149.0195758	LANCE HILL AV
4483	Lance Hill Av before 1st Alarmon Cr	-35.19930771	149.0194835	LANCE HILL AV
4484	Lance Hill Av opp 2nd Alarmon Cr	-35.19831766	149.0204662	LANCE HILL AV
4485	Lance Hill Av after 2nd Alarmon Cr	-35.19824585	149.0204479	LANCE HILL AV
4486	Archdall St before Hugh McKay Cr	-35.19987995	149.0156569	ARCHDALL ST
4487	Tillyard Dr before Reuther St	-35.19491388	149.0416132	TILLYARD DR
4488	Tillyard Dr before Kerrigan St	-35.19515702	149.0414688	TILLYARD DR
4489	Tillyard Dr before Spalding St	-35.19811303	149.0446246	TILLYARD DR
4490	Tillyard Dr opp Barber Cr	-35.19711324	149.0428631	TILLYARD DR
4491	Florey Dr after 1st Herron Cr	-35.20832888	149.0270017	FLOREY DR
4492	Florey Dr after Handcock Cr	-35.20845762	149.0268511	FLOREY DR
4493	Bindubi St opp Canberra HS SSO	-35.25280166	149.0749611	BINDUBI ST
4494	Canberra HS Bindubi St	-35.25178876	149.075043	BINDUBI ST
4495	Bindubi St after Bindel St SSO	-35.25458889	149.0742516	BINDUBI ST
4496	Bindubi St before Redfern St SSO	-35.25461125	149.0739994	BINDUBI ST
4497	Bindubi St opp Cross St SSO	-35.25670671	149.0737682	BINDUBI ST
4498	Bindubi St before Cross St SSO	-35.25659534	149.0735334	BINDUBI ST
4499	Bindubi St before Bandjalong Cr SSO	-35.25923807	149.0736667	BINDUBI ST
4500	Bindubi St after Lyttleton Cr SSO	-35.25941955	149.0733878	BINDUBI ST
4503	Bennelong Cr after Lachlan St	-35.2480726	149.0590134	BENNELONG CR
4504	Bennelong Cr before Lachlan St	-35.2481049	149.0589164	BENNELONG CR
4505	Macquarie PS Bennelong Cr	-35.2509355	149.058766	BENNELONG CR
4506	Bennelong Cr opp Macquarie PS	-35.25109204	149.058626	BENNELONG CR
4507	Bennelong Cr after Roberts St	-35.25330932	149.0600811	BENNELONG CR
4508	Bennelong Cr at Liverpool St	-35.25356954	149.0604702	BENNELONG CR
4509	Bennelong Cr after Goulburn St	-35.25364781	149.0630714	BENNELONG CR
4510	Lachlan St before Bennelong Cr	-35.25413362	149.0636057	LACHLAN ST
4511	Redfern St before Allman Cct	-35.25610668	149.0662133	REDFERN ST
4512	Redfern St before Lyttleton Cr	-35.25619739	149.0661277	REDFERN ST
4513	Redfern St after Allman St	-35.25582365	149.0683735	REDFERN ST
4514	Redfern St after Dexter St	-35.256002	149.0682241	REDFERN ST
4515	Bowman St before Jamison Centre	-35.25315509	149.0695387	BOWMAN ST
4516	Bowman St after Jamison Centre	-35.25288148	149.069723	BOWMAN ST
4517	Bowman St opp Jamison Centre	-35.25252876	149.0727902	BOWMAN ST
4518	Jamison Centre Bowman St	-35.25254722	149.0726599	BOWMAN ST
4521	Aranda PS Bandjalong Cr	-35.25620444	149.0796562	BANDJALONG CR
4522	Bandjalong Cr opp Aranda PS	-35.25619536	149.0785064	BANDJALONG CR
4523	Bandjalong Cr before Nungara St	-35.25733199	149.0822899	BANDJALONG CR
4524	Bandjalong Cr opp Nungara St	-35.25736002	149.0821279	BANDJALONG CR
4525	Bandjalong Cr before Banambila St	-35.25900371	149.0846781	BANDJALONG CR
4526	Bandjalong Cr opp Banambila St	-35.25933885	149.085632	BANDJALONG CR
4527	Barry Dr opp ANU	-35.27248884	149.1181648	BARRY DR
4528	ANU Barry Dr	-35.27296793	149.1190171	BARRY DR
4529	ANU Rimmer St	-35.27645245	149.125783	RIMMER ST
4530	Marcus Clarke St before Rimmer St	-35.27721886	149.1263901	MARCUS CLARKE ST
4532	Hennessy St at Greene Pl	-35.24407182	149.0721001	HENNESSY ST
4533	Hennessy St at Osborne Pl	-35.24404511	149.0719753	HENNESSY ST
4534	Hennessy St after Strong Pl	-35.2463506	149.0714823	HENNESSY ST
4535	Hennessy St after Solly Pl	-35.2461098	149.0712773	HENNESSY ST
4536	Hennessy St at Gatehouse Pl	-35.24811605	149.0736218	HENNESSY ST
4537	Hennessy St after Buik Pl	-35.24824851	149.073678	HENNESSY ST
4541	Ashkanasy Cr after Keenan St	-35.20818906	149.0662437	ASHKANASY CR
4542	Ashkanasy Cr after Copland Dr	-35.20805625	149.0663128	ASHKANASY CR
4547	National Hockey Centre Mouat St	-35.24445661	149.1272165	MOUAT ST
4548	Mouat St opp National Hockey Centre	-35.24572132	149.1274264	MOUAT ST
4549	Southwell Park Mouat St	-35.24790531	149.1314913	MOUAT ST
4550	Mouat St opp Southwell Park	-35.24801489	149.1313096	MOUAT ST
4568	Ashkanasy Cr before Hatfield St	-35.21097772	149.0677578	ASHKANASY CR
4569	Ashkanasy Cr opp Hatfield St	-35.21068187	149.0674504	ASHKANASY CR
4570	Kingsford Smith Dr after Companion Cr	-35.21328492	149.0464243	KINGSFORD SMITH DR
